DAY,HOUR,EXPORT_PRICE(R$/MWh),IMPORT_PRICE(R$/MWh)
03/08/19, 18, 255.4434, 258.93
03/08/19, 19, 255.801, 258.93
03/08/19, 20, 255.1752, 258.93
03/08/19, 21, 253.3872, 258.93
03/08/19, 22, 256.248, 258.93
03/08/19, 23, 252.9402, 258.93
04/08/19, 0, 245.4601, 259.33
04/08/19, 1, 240.8368, 259.33
04/08/19, 2, 239.8094, 259.33
04/08/19, 3, 229.0217, 259.33
04/08/19, 4, 244.9464, 259.33
04/08/19, 5, 237.2409, 259.33
04/08/19, 6, 245.9738, 259.33
04/08/19, 7, 238.782, 259.33
04/08/19, 8, 230.5628, 259.33
04/08/19, 9, 242.8916, 259.33
04/08/19, 10, 235.6998, 259.33
04/08/19, 11, 246.4875, 259.33
04/08/19, 12, 228.508, 259.33
04/08/19, 13, 234.1587, 259.33
04/08/19, 14, 238.782, 259.33
04/08/19, 15, 231.0765, 259.33
04/08/19, 16, 227.4806, 259.33
04/08/19, 17, 226.4532, 259.33
04/08/19, 18, 242.3779, 259.33
04/08/19, 19, 245.9738, 259.33
04/08/19, 20, 244.4327, 259.33
04/08/19, 21, 242.3779, 259.33
04/08/19, 22, 234.1587, 259.33
04/08/19, 23, 242.3779, 259.33
05/08/19, 0, 230.382, 260.75
05/08/19, 1, 229.433, 260.75
05/08/19, 2, 235.127, 260.75
05/08/19, 3, 242.719, 260.75
05/08/19, 4, 242.2445, 260.75
05/08/19, 5, 229.9075, 260.75
05/08/19, 6, 231.331, 260.75
05/08/19, 7, 239.3975, 260.75
05/08/19, 8, 227.535, 260.75
05/08/19, 9, 234.6525, 260.75
05/08/19, 10, 232.7545, 260.75
05/08/19, 11, 237.974, 260.75
05/08/19, 12, 232.28, 260.75
05/08/19, 13, 239.872, 260.75
05/08/19, 14, 242.2445, 260.75
05/08/19, 15, 245.566, 260.75
05/08/19, 16, 229.9075, 260.75
05/08/19, 17, 238.4485, 260.75
05/08/19, 18, 244.617, 260.75
05/08/19, 19, 243.668, 260.75
05/08/19, 20, 245.566, 260.75
05/08/19, 21, 226.1115, 260.75
05/08/19, 22, 228.9585, 260.75
05/08/19, 23, 242.2445, 260.75
06/08/19, 0, 255.4846, 264.04
06/08/19, 1, 257.5216, 264.04
06/08/19, 2, 254.8056, 264.04
06/08/19, 3, 256.8426, 264.04
06/08/19, 4, 257.7932, 264.04
06/08/19, 5, 260.3734, 264.04
06/08/19, 6, 253.9908, 264.04
06/08/19, 7, 256.4352, 264.04
06/08/19, 8, 257.5216, 264.04
06/08/19, 9, 254.6698, 264.04
06/08/19, 10, 255.4846, 264.04
06/08/19, 11, 253.855, 264.04
06/08/19, 12, 253.855, 264.04
06/08/19, 13, 257.1142, 264.04
06/08/19, 14, 256.2994, 264.04
06/08/19, 15, 256.2994, 264.04
06/08/19, 16, 258.608, 264.04
06/08/19, 17, 255.892, 264.04
06/08/19, 18, 257.929, 264.04
06/08/19, 19, 253.9908, 264.04
06/08/19, 20, 255.7562, 264.04
06/08/19, 21, 260.5092, 264.04
06/08/19, 22, 260.1018, 264.04
06/08/19, 23, 258.3364, 264.04
07/08/19, 0, 260.154, 263.17
07/08/19, 1, 258.182, 263.17
07/08/19, 2, 254.702, 263.17
07/08/19, 3, 257.37, 263.17
07/08/19, 4, 254.934, 263.17
07/08/19, 5, 260.154, 263.17
07/08/19, 6, 257.254, 263.17
07/08/19, 7, 257.718, 263.17
07/08/19, 8, 259.806, 263.17
07/08/19, 9, 259.922, 263.17
07/08/19, 10, 256.326, 263.17
07/08/19, 11, 255.978, 263.17
07/08/19, 12, 256.79, 263.17
07/08/19, 13, 259.806, 263.17
07/08/19, 14, 258.53, 263.17
07/08/19, 15, 259.922, 263.17
07/08/19, 16, 260.154, 263.17
07/08/19, 17, 259.806, 263.17
07/08/19, 18, 257.37, 263.17
07/08/19, 19, 254.702, 263.17
07/08/19, 20, 257.022, 263.17
07/08/19, 21, 257.95, 263.17
07/08/19, 22, 257.95, 263.17
07/08/19, 23, 254.934, 263.17
08/08/19, 0, 260.5029, 265.74
08/08/19, 1, 256.5354, 265.74
08/08/19, 2, 256.8528, 265.74
08/08/19, 3, 257.1702, 265.74
08/08/19, 4, 254.1549, 265.74
08/08/19, 5, 260.0268, 265.74
08/08/19, 6, 258.1224, 265.74
08/08/19, 7, 260.0268, 265.74
08/08/19, 8, 253.8375, 265.74
08/08/19, 9, 260.0268, 265.74
08/08/19, 10, 257.1702, 265.74
08/08/19, 11, 261.2964, 265.74
08/08/19, 12, 255.7419, 265.74
08/08/19, 13, 254.3136, 265.74
08/08/19, 14, 259.8681, 265.74
08/08/19, 15, 260.6616, 265.74
08/08/19, 16, 253.8375, 265.74
08/08/19, 17, 261.6138, 265.74
08/08/19, 18, 257.9637, 265.74
08/08/19, 19, 260.1855, 265.74
08/08/19, 20, 256.3767, 265.74
08/08/19, 21, 254.7897, 265.74
08/08/19, 22, 254.7897, 265.74
08/08/19, 23, 253.9962, 265.74
09/08/19, 0, 259.8933, 267.12
09/08/19, 1, 257.0593, 267.12
09/08/19, 2, 257.7678, 267.12
09/08/19, 3, 263.4358, 267.12
09/08/19, 4, 262.3022, 267.12
09/08/19, 5, 260.6018, 267.12
09/08/19, 6, 258.618, 267.12
09/08/19, 7, 257.7678, 267.12
09/08/19, 8, 262.7273, 267.12
09/08/19, 9, 263.0107, 267.12
09/08/19, 10, 256.4925, 267.12
09/08/19, 11, 262.7273, 267.12
09/08/19, 12, 256.4925, 267.12
09/08/19, 13, 256.6342, 267.12
09/08/19, 14, 258.9014, 267.12
09/08/19, 15, 261.3103, 267.12
09/08/19, 16, 258.1929, 267.12
09/08/19, 17, 263.5775, 267.12
09/08/19, 18, 261.0269, 267.12
09/08/19, 19, 262.0188, 267.12
09/08/19, 20, 263.4358, 267.12
09/08/19, 21, 262.4439, 267.12
09/08/19, 22, 257.201, 267.12
09/08/19, 23, 257.9095, 267.12
10/08/19, 0, 255.39, 259.41
10/08/19, 1, 255.792, 259.41
10/08/19, 2, 256.0935, 259.41
10/08/19, 3, 252.777, 259.41
10/08/19, 4, 255.2895, 259.41
10/08/19, 5, 255.189, 259.41
10/08/19, 6, 255.6915, 259.41
10/08/19, 7, 256.395, 259.41
10/08/19, 8, 253.8825, 259.41
10/08/19, 9, 252.576, 259.41
10/08/19, 10, 251.973, 259.41
10/08/19, 11, 252.576, 259.41
10/08/19, 12, 255.993, 259.41
10/08/19, 13, 254.8875, 259.41
10/08/19, 14, 253.4805, 259.41
10/08/19, 15, 253.8825, 259.41
10/08/19, 16, 253.179, 259.41
10/08/19, 17, 251.973, 259.41
10/08/19, 18, 256.0935, 259.41
10/08/19, 19, 252.2745, 259.41
10/08/19, 20, 255.6915, 259.41
10/08/19, 21, 253.581, 259.41
10/08/19, 22, 255.2895, 259.41
10/08/19, 23, 256.4955, 259.41
11/08/19, 0, 253.9468, 257.17
11/08/19, 1, 251.956, 257.17
11/08/19, 2, 254.0416, 257.17
11/08/19, 3, 251.1976, 257.17
11/08/19, 4, 251.482, 257.17
11/08/19, 5, 250.7236, 257.17
11/08/19, 6, 254.1364, 257.17
11/08/19, 7, 252.8092, 257.17
11/08/19, 8, 251.3872, 257.17
11/08/19, 9, 254.6104, 257.17
11/08/19, 10, 250.6288, 257.17
11/08/19, 11, 253.7572, 257.17
11/08/19, 12, 253.0936, 257.17
11/08/19, 13, 250.6288, 257.17
11/08/19, 14, 252.3352, 257.17
11/08/19, 15, 254.6104, 257.17
11/08/19, 16, 254.2312, 257.17
11/08/19, 17, 250.2496, 257.17
11/08/19, 18, 252.904, 257.17
11/08/19, 19, 251.5768, 257.17
11/08/19, 20, 252.2404, 257.17
11/08/19, 21, 253.4728, 257.17
11/08/19, 22, 253.1884, 257.17
11/08/19, 23, 252.5248, 257.17
12/08/19, 0, 252.1842, 264.07
12/08/19, 1, 258.3932, 264.07
12/08/19, 2, 254.1356, 264.07
12/08/19, 3, 255.3774, 264.07
12/08/19, 4, 253.6034, 264.07
12/08/19, 5, 257.1514, 264.07
12/08/19, 6, 251.652, 264.07
12/08/19, 7, 254.6678, 264.07
12/08/19, 8, 251.8294, 264.07
12/08/19, 9, 255.5548, 264.07
12/08/19, 10, 252.7164, 264.07
12/08/19, 11, 255.2, 264.07
12/08/19, 12, 251.8294, 264.07
12/08/19, 13, 259.635, 264.07
12/08/19, 14, 254.313, 264.07
12/08/19, 15, 256.7966, 264.07
12/08/19, 16, 253.6034, 264.07
12/08/19, 17, 254.6678, 264.07
12/08/19, 18, 251.8294, 264.07
12/08/19, 19, 254.313, 264.07
12/08/19, 20, 253.9582, 264.07
12/08/19, 21, 256.7966, 264.07
12/08/19, 22, 256.2644, 264.07
12/08/19, 23, 253.2486, 264.07
13/08/19, 0, 256.1635, 265.51
13/08/19, 1, 259.7905, 265.51
13/08/19, 2, 261.325, 265.51
13/08/19, 3, 260.6275, 265.51
13/08/19, 4, 261.046, 265.51
13/08/19, 5, 260.488, 265.51
13/08/19, 6, 256.861, 265.51
13/08/19, 7, 257.419, 265.51
13/08/19, 8, 260.0695, 265.51
13/08/19, 9, 261.1855, 265.51
13/08/19, 10, 261.046, 265.51
13/08/19, 11, 260.0695, 265.51
13/08/19, 12, 255.6055, 265.51
13/08/19, 13, 260.9065, 265.51
13/08/19, 14, 261.046, 265.51
13/08/19, 15, 257.5585, 265.51
13/08/19, 16, 259.5115, 265.51
13/08/19, 17, 257.8375, 265.51
13/08/19, 18, 261.7435, 265.51
13/08/19, 19, 258.3955, 265.51
13/08/19, 20, 257.419, 265.51
13/08/19, 21, 260.3485, 265.51
13/08/19, 22, 255.8845, 265.51
13/08/19, 23, 257.0005, 265.51
14/08/19, 0, 255.6197, 261.86
14/08/19, 1, 256.0289, 261.86
14/08/19, 2, 254.1875, 261.86
14/08/19, 3, 255.2105, 261.86
14/08/19, 4, 254.8013, 261.86
14/08/19, 5, 254.2898, 261.86
14/08/19, 6, 256.4381, 261.86
14/08/19, 7, 255.6197, 261.86
14/08/19, 8, 259.0979, 261.86
14/08/19, 9, 258.791, 261.86
14/08/19, 10, 256.6427, 261.86
14/08/19, 11, 258.9956, 261.86
14/08/19, 12, 257.2565, 261.86
14/08/19, 13, 256.1312, 261.86
14/08/19, 14, 256.5404, 261.86
14/08/19, 15, 259.3025, 261.86
14/08/19, 16, 258.9956, 261.86
14/08/19, 17, 258.8933, 261.86
14/08/19, 18, 259.0979, 261.86
14/08/19, 19, 256.8473, 261.86
14/08/19, 20, 255.5174, 261.86
14/08/19, 21, 256.3358, 261.86
14/08/19, 22, 257.768, 261.86
14/08/19, 23, 256.1312, 261.86
15/08/19, 0, 255.1022, 263.33
15/08/19, 1, 255.3634, 263.33
15/08/19, 2, 259.1508, 263.33
15/08/19, 3, 254.7104, 263.33
15/08/19, 4, 256.6694, 263.33
15/08/19, 5, 255.6246, 263.33
15/08/19, 6, 257.7142, 263.33
15/08/19, 7, 256.8, 263.33
15/08/19, 8, 256.5388, 263.33
15/08/19, 9, 258.3672, 263.33
15/08/19, 10, 257.9754, 263.33
15/08/19, 11, 258.4978, 263.33
15/08/19, 12, 255.1022, 263.33
15/08/19, 13, 259.8038, 263.33
15/08/19, 14, 254.5798, 263.33
15/08/19, 15, 258.3672, 263.33
15/08/19, 16, 259.0202, 263.33
15/08/19, 17, 256.0164, 263.33
15/08/19, 18, 255.2328, 263.33
15/08/19, 19, 258.8896, 263.33
15/08/19, 20, 254.188, 263.33
15/08/19, 21, 259.8038, 263.33
15/08/19, 22, 259.8038, 263.33
15/08/19, 23, 256.147, 263.33
16/08/19, 0, 254.8764, 264.33
16/08/19, 1, 258.1589, 264.33
16/08/19, 2, 255.7955, 264.33
16/08/19, 3, 258.5528, 264.33
16/08/19, 4, 258.0276, 264.33
16/08/19, 5, 258.5528, 264.33
16/08/19, 6, 254.4825, 264.33
16/08/19, 7, 258.1589, 264.33
16/08/19, 8, 259.9971, 264.33
16/08/19, 9, 261.0475, 264.33
16/08/19, 10, 258.4215, 264.33
16/08/19, 11, 260.9162, 264.33
16/08/19, 12, 255.2703, 264.33
16/08/19, 13, 258.0276, 264.33
16/08/19, 14, 258.1589, 264.33
16/08/19, 15, 260.7849, 264.33
16/08/19, 16, 255.5329, 264.33
16/08/19, 17, 259.8658, 264.33
16/08/19, 18, 257.3711, 264.33
16/08/19, 19, 259.4719, 264.33
16/08/19, 20, 256.9772, 264.33
16/08/19, 21, 260.391, 264.33
16/08/19, 22, 254.6138, 264.33
16/08/19, 23, 256.7146, 264.33
17/08/19, 0, 262.0406, 266.43
17/08/19, 1, 261.5242, 266.43
17/08/19, 2, 261.7824, 266.43
17/08/19, 3, 261.0078, 266.43
17/08/19, 4, 259.8459, 266.43
17/08/19, 5, 261.6533, 266.43
17/08/19, 6, 256.7475, 266.43
17/08/19, 7, 260.4914, 266.43
17/08/19, 8, 257.393, 266.43
17/08/19, 9, 261.0078, 266.43
17/08/19, 10, 257.6512, 266.43
17/08/19, 11, 259.975, 266.43
17/08/19, 12, 262.557, 266.43
17/08/19, 13, 259.4586, 266.43
17/08/19, 14, 256.7475, 266.43
17/08/19, 15, 261.5242, 266.43
17/08/19, 16, 262.9443, 266.43
17/08/19, 17, 260.1041, 266.43
17/08/19, 18, 262.4279, 266.43
17/08/19, 19, 257.393, 266.43
17/08/19, 20, 259.7168, 266.43
17/08/19, 21, 261.9115, 266.43
17/08/19, 22, 258.8131, 266.43
17/08/19, 23, 260.3623, 266.43
18/08/19, 0, 258.417, 264.82
18/08/19, 1, 257.2375, 264.82
18/08/19, 2, 254.2045, 264.82
18/08/19, 3, 257.069, 264.82
18/08/19, 4, 258.08, 264.82
18/08/19, 5, 257.406, 264.82
18/08/19, 6, 257.743, 264.82
18/08/19, 7, 260.6075, 264.82
18/08/19, 8, 256.2265, 264.82
18/08/19, 9, 255.5525, 264.82
18/08/19, 10, 254.373, 264.82
18/08/19, 11, 258.9225, 264.82
18/08/19, 12, 259.091, 264.82
18/08/19, 13, 257.2375, 264.82
18/08/19, 14, 256.5635, 264.82
18/08/19, 15, 255.047, 264.82
18/08/19, 16, 253.699, 264.82
18/08/19, 17, 257.9115, 264.82
18/08/19, 18, 254.5415, 264.82
18/08/19, 19, 259.765, 264.82
18/08/19, 20, 256.5635, 264.82
18/08/19, 21, 253.699, 264.82
18/08/19, 22, 254.2045, 264.82
18/08/19, 23, 254.036, 264.82
19/08/19, 0, 264.355, 272.78
19/08/19, 1, 261.659, 272.78
19/08/19, 2, 260.1425, 272.78
19/08/19, 3, 267.5565, 272.78
19/08/19, 4, 266.2085, 272.78
19/08/19, 5, 265.5345, 272.78
19/08/19, 6, 264.5235, 272.78
19/08/19, 7, 266.8825, 272.78
19/08/19, 8, 263.5125, 272.78
19/08/19, 9, 267.5565, 272.78
19/08/19, 10, 262.1645, 272.78
19/08/19, 11, 266.2085, 272.78
19/08/19, 12, 266.2085, 272.78
19/08/19, 13, 261.659, 272.78
19/08/19, 14, 262.333, 272.78
19/08/19, 15, 266.5455, 272.78
19/08/19, 16, 264.692, 272.78
19/08/19, 17, 261.1535, 272.78
19/08/19, 18, 262.333, 272.78
19/08/19, 19, 263.8495, 272.78
19/08/19, 20, 266.04, 272.78
19/08/19, 21, 261.8275, 272.78
19/08/19, 22, 262.67, 272.78
19/08/19, 23, 265.8715, 272.78
20/08/19, 0, 262.954, 269.77
20/08/19, 1, 264.5444, 269.77
20/08/19, 2, 266.0212, 269.77
20/08/19, 3, 265.1124, 269.77
20/08/19, 4, 263.2948, 269.77
20/08/19, 5, 262.386, 269.77
20/08/19, 6, 266.362, 269.77
20/08/19, 7, 264.658, 269.77
20/08/19, 8, 266.7028, 269.77
20/08/19, 9, 261.4772, 269.77
20/08/19, 10, 261.818, 269.77
20/08/19, 11, 262.8404, 269.77
20/08/19, 12, 262.6132, 269.77
20/08/19, 13, 261.9316, 269.77
20/08/19, 14, 262.954, 269.77
20/08/19, 15, 261.5908, 269.77
20/08/19, 16, 264.4308, 269.77
20/08/19, 17, 266.8164, 269.77
20/08/19, 18, 265.794, 269.77
20/08/19, 19, 266.7028, 269.77
20/08/19, 20, 265.3396, 269.77
20/08/19, 21, 264.9988, 269.77
20/08/19, 22, 264.5444, 269.77
20/08/19, 23, 262.7268, 269.77
21/08/19, 0, 261.363, 270.58
21/08/19, 1, 261.9302, 270.58
21/08/19, 2, 263.3482, 270.58
21/08/19, 3, 266.326, 270.58
21/08/19, 4, 264.0572, 270.58
21/08/19, 5, 260.9376, 270.58
21/08/19, 6, 263.2064, 270.58
21/08/19, 7, 265.3334, 270.58
21/08/19, 8, 261.5048, 270.58
21/08/19, 9, 263.9154, 270.58
21/08/19, 10, 260.654, 270.58
21/08/19, 11, 266.4678, 270.58
21/08/19, 12, 259.945, 270.58
21/08/19, 13, 262.072, 270.58
21/08/19, 14, 264.908, 270.58
21/08/19, 15, 263.49, 270.58
21/08/19, 16, 264.7662, 270.58
21/08/19, 17, 261.363, 270.58
21/08/19, 18, 260.9376, 270.58
21/08/19, 19, 260.0868, 270.58
21/08/19, 20, 263.2064, 270.58
21/08/19, 21, 264.6244, 270.58
21/08/19, 22, 260.5122, 270.58
21/08/19, 23, 265.7588, 270.58
22/08/19, 0, 265.6947, 271.8
22/08/19, 1, 266.7339, 271.8
22/08/19, 2, 267.5133, 271.8
22/08/19, 3, 265.9545, 271.8
22/08/19, 4, 265.9545, 271.8
22/08/19, 5, 266.7339, 271.8
22/08/19, 6, 263.7462, 271.8
22/08/19, 7, 268.1628, 271.8
22/08/19, 8, 264.1359, 271.8
22/08/19, 9, 267.3834, 271.8
22/08/19, 10, 263.4864, 271.8
22/08/19, 11, 265.9545, 271.8
22/08/19, 12, 264.1359, 271.8
22/08/19, 13, 267.6432, 271.8
22/08/19, 14, 264.006, 271.8
22/08/19, 15, 265.9545, 271.8
22/08/19, 16, 262.4472, 271.8
22/08/19, 17, 265.4349, 271.8
22/08/19, 18, 267.7731, 271.8
22/08/19, 19, 263.7462, 271.8
22/08/19, 20, 264.6555, 271.8
22/08/19, 21, 266.604, 271.8
22/08/19, 22, 262.707, 271.8
22/08/19, 23, 262.5771, 271.8
23/08/19, 0, 264.5792, 271.88
23/08/19, 1, 265.6608, 271.88
23/08/19, 2, 261.74, 271.88
23/08/19, 3, 265.796, 271.88
23/08/19, 4, 264.5792, 271.88
23/08/19, 5, 265.2552, 271.88
23/08/19, 6, 265.5256, 271.88
23/08/19, 7, 268.3648, 271.88
23/08/19, 8, 266.8776, 271.88
23/08/19, 9, 267.148, 271.88
23/08/19, 10, 262.9568, 271.88
23/08/19, 11, 268.2296, 271.88
23/08/19, 12, 262.6864, 271.88
23/08/19, 13, 267.5536, 271.88
23/08/19, 14, 266.8776, 271.88
23/08/19, 15, 268.2296, 271.88
23/08/19, 16, 266.8776, 271.88
23/08/19, 17, 266.3368, 271.88
23/08/19, 18, 267.6888, 271.88
23/08/19, 19, 265.796, 271.88
23/08/19, 20, 264.5792, 271.88
23/08/19, 21, 267.5536, 271.88
23/08/19, 22, 267.6888, 271.88
23/08/19, 23, 262.2808, 271.88
24/08/19, 0, 273.76, 276.96
24/08/19, 1, 270.048, 276.96
24/08/19, 2, 270.048, 276.96
24/08/19, 3, 269.536, 276.96
24/08/19, 4, 272.352, 276.96
24/08/19, 5, 269.792, 276.96
24/08/19, 6, 268.64, 276.96
24/08/19, 7, 270.816, 276.96
24/08/19, 8, 270.944, 276.96
24/08/19, 9, 269.664, 276.96
24/08/19, 10, 267.36, 276.96
24/08/19, 11, 269.92, 276.96
24/08/19, 12, 272.352, 276.96
24/08/19, 13, 269.92, 276.96
24/08/19, 14, 269.024, 276.96
24/08/19, 15, 272.096, 276.96
24/08/19, 16, 273.376, 276.96
24/08/19, 17, 269.664, 276.96
24/08/19, 18, 269.536, 276.96
24/08/19, 19, 268.0, 276.96
24/08/19, 20, 271.328, 276.96
24/08/19, 21, 267.744, 276.96
24/08/19, 22, 270.304, 276.96
24/08/19, 23, 273.76, 276.96
25/08/19, 0, 263.4005, 274.61
25/08/19, 1, 264.3545, 274.61
25/08/19, 2, 266.978, 274.61
25/08/19, 3, 264.3545, 274.61
25/08/19, 4, 268.409, 274.61
25/08/19, 5, 258.869, 274.61
25/08/19, 6, 267.455, 274.61
25/08/19, 7, 267.455, 274.61
25/08/19, 8, 259.1075, 274.61
25/08/19, 9, 266.024, 274.61
25/08/19, 10, 264.116, 274.61
25/08/19, 11, 264.593, 274.61
25/08/19, 12, 263.8775, 274.61
25/08/19, 13, 261.254, 274.61
25/08/19, 14, 268.1705, 274.61
25/08/19, 15, 268.409, 274.61
25/08/19, 16, 256.961, 274.61
25/08/19, 17, 259.823, 274.61
25/08/19, 18, 260.5385, 274.61
25/08/19, 19, 265.547, 274.61
25/08/19, 20, 261.731, 274.61
25/08/19, 21, 264.593, 274.61
25/08/19, 22, 262.208, 274.61
25/08/19, 23, 264.116, 274.61
26/08/19, 0, 278.2644, 284.57
26/08/19, 1, 277.814, 284.57
26/08/19, 2, 277.814, 284.57
26/08/19, 3, 278.2644, 284.57
26/08/19, 4, 278.0392, 284.57
26/08/19, 5, 272.4092, 284.57
26/08/19, 6, 270.8328, 284.57
26/08/19, 7, 269.7068, 284.57
26/08/19, 8, 270.1572, 284.57
26/08/19, 9, 274.8864, 284.57
26/08/19, 10, 276.688, 284.57
26/08/19, 11, 274.2108, 284.57
26/08/19, 12, 272.184, 284.57
26/08/19, 13, 269.2564, 284.57
26/08/19, 14, 272.184, 284.57
26/08/19, 15, 268.806, 284.57
26/08/19, 16, 277.1384, 284.57
26/08/19, 17, 268.806, 284.57
26/08/19, 18, 276.2376, 284.57
26/08/19, 19, 273.5352, 284.57
26/08/19, 20, 275.562, 284.57
26/08/19, 21, 269.0312, 284.57
26/08/19, 22, 270.3824, 284.57
26/08/19, 23, 267.9052, 284.57
27/08/19, 0, 273.638, 282.77
27/08/19, 1, 275.4644, 282.77
27/08/19, 2, 271.8116, 282.77
27/08/19, 3, 272.2682, 282.77
27/08/19, 4, 271.8116, 282.77
27/08/19, 5, 274.7034, 282.77
27/08/19, 6, 272.4204, 282.77
27/08/19, 7, 275.6166, 282.77
27/08/19, 8, 278.0518, 282.77
27/08/19, 9, 277.1386, 282.77
27/08/19, 10, 278.204, 282.77
27/08/19, 11, 271.355, 282.77
27/08/19, 12, 276.0732, 282.77
27/08/19, 13, 271.6594, 282.77
27/08/19, 14, 273.0292, 282.77
27/08/19, 15, 271.8116, 282.77
27/08/19, 16, 275.4644, 282.77
27/08/19, 17, 276.2254, 282.77
27/08/19, 18, 274.2468, 282.77
27/08/19, 19, 276.8342, 282.77
27/08/19, 20, 273.3336, 282.77
27/08/19, 21, 276.2254, 282.77
27/08/19, 22, 274.7034, 282.77
27/08/19, 23, 273.9424, 282.77
28/08/19, 0, 278.4354, 283.59
28/08/19, 1, 274.6866, 283.59
28/08/19, 2, 275.3114, 283.59
28/08/19, 3, 277.8106, 283.59
28/08/19, 4, 279.685, 283.59
28/08/19, 5, 272.656, 283.59
28/08/19, 6, 277.8106, 283.59
28/08/19, 7, 273.5932, 283.59
28/08/19, 8, 273.5932, 283.59
28/08/19, 9, 273.1246, 283.59
28/08/19, 10, 279.5288, 283.59
28/08/19, 11, 273.9056, 283.59
28/08/19, 12, 276.4048, 283.59
28/08/19, 13, 276.561, 283.59
28/08/19, 14, 272.8122, 283.59
28/08/19, 15, 273.5932, 283.59
28/08/19, 16, 274.5304, 283.59
28/08/19, 17, 276.4048, 283.59
28/08/19, 18, 274.5304, 283.59
28/08/19, 19, 275.3114, 283.59
28/08/19, 20, 271.875, 283.59
28/08/19, 21, 271.875, 283.59
28/08/19, 22, 273.9056, 283.59
28/08/19, 23, 278.5916, 283.59
29/08/19, 0, 277.1438, 284.86
29/08/19, 1, 275.2618, 284.86
29/08/19, 2, 279.4022, 284.86
29/08/19, 3, 276.2028, 284.86
29/08/19, 4, 273.7562, 284.86
29/08/19, 5, 271.8742, 284.86
29/08/19, 6, 272.4388, 284.86
29/08/19, 7, 274.509, 284.86
29/08/19, 8, 279.0258, 284.86
29/08/19, 9, 274.6972, 284.86
29/08/19, 10, 280.155, 284.86
29/08/19, 11, 273.1916, 284.86
29/08/19, 12, 279.0258, 284.86
29/08/19, 13, 278.8376, 284.86
29/08/19, 14, 278.8376, 284.86
29/08/19, 15, 273.568, 284.86
29/08/19, 16, 279.4022, 284.86
29/08/19, 17, 276.0146, 284.86
29/08/19, 18, 275.8264, 284.86
29/08/19, 19, 277.332, 284.86
29/08/19, 20, 273.9444, 284.86
29/08/19, 21, 275.0736, 284.86
29/08/19, 22, 278.273, 284.86
29/08/19, 23, 279.7786, 284.86
30/08/19, 0, 275.2865, 285.42
30/08/19, 1, 280.1194, 285.42
30/08/19, 2, 279.3399, 285.42
30/08/19, 3, 280.4312, 285.42
30/08/19, 4, 275.4424, 285.42
30/08/19, 5, 279.3399, 285.42
30/08/19, 6, 277.7809, 285.42
30/08/19, 7, 280.743, 285.42
30/08/19, 8, 279.8076, 285.42
30/08/19, 9, 278.5604, 285.42
30/08/19, 10, 276.5337, 285.42
30/08/19, 11, 279.0281, 285.42
30/08/19, 12, 277.0014, 285.42
30/08/19, 13, 276.3778, 285.42
30/08/19, 14, 276.2219, 285.42
30/08/19, 15, 281.0548, 285.42
30/08/19, 16, 281.3666, 285.42
30/08/19, 17, 277.4691, 285.42
30/08/19, 18, 276.6896, 285.42
30/08/19, 19, 278.4045, 285.42
30/08/19, 20, 273.8834, 285.42
30/08/19, 21, 279.9635, 285.42
30/08/19, 22, 280.1194, 285.42
30/08/19, 23, 279.8076, 285.42
31/08/19, 0, 237.655, 243.67
31/08/19, 1, 235.3693, 243.67
31/08/19, 2, 238.7377, 243.67
31/08/19, 3, 236.9332, 243.67
31/08/19, 4, 239.0986, 243.67
31/08/19, 5, 234.7678, 243.67
31/08/19, 6, 239.0986, 243.67
31/08/19, 7, 235.3693, 243.67
31/08/19, 8, 240.061, 243.67
31/08/19, 9, 240.061, 243.67
31/08/19, 10, 236.2114, 243.67
31/08/19, 11, 236.0911, 243.67
31/08/19, 12, 239.4595, 243.67
31/08/19, 13, 234.8881, 243.67
31/08/19, 14, 240.5422, 243.67
31/08/19, 15, 234.7678, 243.67
31/08/19, 16, 236.9332, 243.67
31/08/19, 17, 238.7377, 243.67
31/08/19, 18, 237.0535, 243.67
31/08/19, 19, 239.8204, 243.67
31/08/19, 20, 237.8956, 243.67
31/08/19, 21, 238.6174, 243.67
31/08/19, 22, 235.249, 243.67
31/08/19, 23, 238.4971, 243.67
01/09/19, 0, 231.4345, 239.25
01/09/19, 1, 232.0029, 239.25
01/09/19, 2, 230.4398, 239.25
01/09/19, 3, 230.0135, 239.25
01/09/19, 4, 230.2977, 239.25
01/09/19, 5, 232.0029, 239.25
01/09/19, 6, 229.4451, 239.25
01/09/19, 7, 230.0135, 239.25
01/09/19, 8, 228.5925, 239.25
01/09/19, 9, 233.7081, 239.25
01/09/19, 10, 230.724, 239.25
01/09/19, 11, 232.8555, 239.25
01/09/19, 12, 234.5607, 239.25
01/09/19, 13, 234.7028, 239.25
01/09/19, 14, 232.145, 239.25
01/09/19, 15, 235.4133, 239.25
01/09/19, 16, 234.8449, 239.25
01/09/19, 17, 234.7028, 239.25
01/09/19, 18, 235.1291, 239.25
01/09/19, 19, 230.2977, 239.25
01/09/19, 20, 231.2924, 239.25
01/09/19, 21, 228.8767, 239.25
01/09/19, 22, 232.5713, 239.25
01/09/19, 23, 231.8608, 239.25
02/09/19, 0, 241.738, 247.09
02/09/19, 1, 241.9164, 247.09
02/09/19, 2, 239.4188, 247.09
02/09/19, 3, 238.5268, 247.09
02/09/19, 4, 241.3812, 247.09
